fg_pct_A,fg3_pct_A,ft_pct_A,reb_A,tot_ast_A,tot_tov_A,tot_stl_A,tot_blk_A,ts_pct_A,w_pct_A,w_pct_last_5_games_A,fg_pct_H,fg3_pct_H,ft_pct_H,reb_H,tot_ast_H,tot_tov_H,tot_stl_H,tot_blk_H,ts_pct_H,w_pct_H,w_pct_last_5_games_H,off_rating_A,def_rating_A,off_rating_H,def_rating_H,lineup_efficiency_A,lineup_efficiency_H,home_team,away_team,game_id,season,date,playoff,referee
0.3333333333333333,0.3023255813953488,0.9230769230769231,50,16,15,7,3,0.4406401944894652,0.0,0.0,0.4787234042553192,0.42857142857142855,0.8888888888888888,55,31,13,8,9,0.5767660269497754,1.0,1.0,83.65384615384616,108.65384615384615,108.65384615384615,83.65384615384616,6.0,17.6,ATL,DAL,0022100014,2021-22,2021-10-21,False,"{'name': 'James Capers', 'id': 1148}"
0.43005181347150256,0.36231884057971014,0.7083333333333334,109,51,22,13,12,0.5109058754175673,0.5,0.5,0.5084745762711864,0.3333333333333333,0.7894736842105263,72,64,28,15,8,0.6013834400165187,0.0,0.0,103.48258706467661,93.53233830845771,108.79478827361564,113.63636363636364,12.9,16.266666666666666,CLE,ATL,0022100027,2021-22,2021-10-23,False,"{'name': 'Scott Wall', 'id': 1198}"
0.40892193308550184,0.2247191011235955,0.7391304347826086,136,57,50,23,19,0.4736550961139538,0.0,0.0,0.4558303886925795,0.36633663366336633,0.7777777777777778,158,75,35,24,15,0.5449141347424042,0.667,0.6666666666666666,91.0299003322259,102.96052631578947,108.19672131147541,96.05263157894737,11.2,14.333333333333332,ATL,DET,0022100043,2021-22,2021-10-25,False,"{'name': 'Josh Tiven', 'id': 201639}"
0.44591029023746703,0.3435114503816794,0.7903225806451613,213,96,46,28,19,0.5316530471595944,0.75,0.75,0.4241573033707865,0.3643410852713178,0.7887323943661971,207,88,74,27,21,0.5229315153393245,0.25,0.25,108.0,97.99498746867168,100.19880715705764,107.12871287128714,14.533333333333335,14.2,NOP,ATL,0022100059,2021-22,2021-10-27,False,"{'name': 'Pat Fraher', 'id': 2003}"
0.46466809421841543,0.3355263157894737,0.7631578947368421,256,122,59,32,22,0.5425225801294861,0.6,0.6,0.45695364238410596,0.3374233128834356,0.8,240,104,63,38,30,0.556989674344718,0.8,0.8,108.38323353293413,102.60000000000001,108.72093023255813,104.66019417475727,15.320000000000002,12.790000000000001,WAS,ATL,0022100066,2021-22,2021-10-28,False,"{'name': 'Derek Richardson', 'id': 1204}"
0.4501779359430605,0.3390804597701149,0.7578947368421053,305,146,78,38,23,0.52749254720106,0.5,0.4,0.4881889763779528,0.38461538461538464,0.8648648648648649,252,136,78,48,42,0.6034049278069104,0.667,0.6,106.16666666666667,105.83333333333333,114.87179487179486,106.32478632478633,14.106666666666666,14.9,PHI,ATL,0022100082,2021-22,2021-10-30,False,"{'name': 'Michael Smith', 'id': 1193}"
0.4447900466562986,0.3277310924369748,0.8203592814371258,338,150,88,51,41,0.5492128182224207,0.714,0.6,0.4511627906976744,0.34615384615384615,0.8145161290322581,352,170,89,47,28,0.5396249070844531,0.571,0.6,107.5136612021858,105.1983584131327,108.47701149425288,107.33812949640287,15.204761904761904,14.866666666666665,ATL,WAS,0022100097,2021-22,2021-11-01,False,"{'name': 'Marc Davis', 'id': 1830}"
0.44925575101488496,0.3497942386831276,0.8201438848920863,404,193,103,55,32,0.5392671465706859,0.5,0.4,0.46439169139465875,0.36524822695035464,0.7547169811320755,364,191,116,55,50,0.5705951932899618,0.625,0.8,107.87500000000001,108.1453634085213,104.9443757725587,104.08921933085502,15.253571428571428,13.078571428571427,BKN,ATL,0022100113,2021-22,2021-11-03,False,"{'name': 'Matt Boland', 'id': 2005}"
0.46025641025641023,0.33159268929503916,0.8113207547169812,437,178,124,67,48,0.5822874679369733,0.778,0.6,0.4470158343483557,0.33948339483394835,0.8181818181818182,436,211,112,66,36,0.5377126230975828,0.444,0.2,113.17440401505645,100.25031289111391,107.4944071588367,109.75336322869956,13.939285714285713,15.125,ATL,UTA,0022100120,2021-22,2021-11-04,False,"{'name': 'Derrick Collins', 'id': 2002}"
0.4455337690631808,0.34539473684210525,0.824468085106383,486,229,124,69,37,0.5386121992165641,0.4,0.2,0.48031496062992124,0.3465346534653465,0.7704081632653061,445,273,134,89,48,0.5690906853697552,0.7,1.0,107.90790790790791,110.22044088176352,107.2992700729927,107.85276073619632,15.055555555555554,14.65,PHX,ATL,0022100137,2021-22,2021-11-06,False,"{'name': 'Karl Lane', 'id': 202026}"
0.447,0.3515850144092219,0.8177570093457944,521,250,142,75,39,0.5442531256854573,0.364,0.2,0.4718526100307062,0.37124463519313305,0.7894736842105263,531,326,167,115,53,0.5917461849775368,0.909,1.0,107.97824116047143,111.54545454545455,111.41199226305609,98.16247582205028,14.790909090909093,13.559999999999999,GSW,ATL,0022100152,2021-22,2021-11-08,False,"{'name': 'James Capers', 'id': 1148}"
0.44608294930875575,0.36649214659685864,0.8080357142857143,553,272,153,81,44,0.5445435803846024,0.333,0.0,0.4578896418199419,0.3212121212121212,0.7928571428571428,568,242,167,91,63,0.5738626535201522,0.667,0.4,107.86610878661087,112.16442953020133,113.82189239332097,104.17052826691382,13.044848484848487,15.11191919191919,UTA,ATL,0022100156,2021-22,2021-11-09,False,"{'name': 'Derek Richardson', 'id': 1204}"
