home_team,away_team,game_id,season,date,pts_H,pts_A,winner,playoff,fg_pct_A,fg3_pct_A,ft_pct_A,reb_A,tot_ast_A,tot_tov_A,tot_stl_A,tot_blk_A,ts_pct_A,w_pct_A,w_pct_last_5_games_A,fg_pct_H,fg3_pct_H,ft_pct_H,reb_H,tot_ast_H,tot_tov_H,tot_stl_H,tot_blk_H,ts_pct_H,w_pct_H,w_pct_last_5_games_H,off_rating_A,def_rating_A,off_rating_H,def_rating_H,lineup_efficiency_A,lineup_efficiency_H,referee_name,referee_id
PHX,HOU,0022200334,2022-23,2022-12-02,121,122,away,False,0.44191096634093374,0.35092348284960423,0.775894538606403,967,458,360,161,103,0.5554913183403674,0.238,0.4,0.47718930256948083,0.3748191027496382,0.8148148148148148,914,567,268,155,124,0.5796154653136742,0.714,1.0,109.56678700361012,115.98194130925508,116.74290942360477,109.69807868252516,12.127956254272044,15.453535353535354,James Capers,1148
HOU,PHI,0022200356,2022-23,2022-12-05,132,123,home,False,0.47086614173228347,0.37177747625508817,0.8107074569789675,919,536,316,193,107,0.5835737569785305,0.522,0.6,0.4438927507447865,0.3419753086419753,0.7811447811447811,1053,494,391,179,109,0.5557362351452078,0.261,0.6,111.22926414291791,109.54198473282443,109.73195876288659,116.10239471511147,16.86128787878788,11.846076604554867,Tony Brothers,1146
SAS,HOU,0022200375,2022-23,2022-12-08,118,109,home,False,0.444022770398482,0.34275618374558303,0.780564263322884,1104,513,410,188,112,0.5569928664724203,0.292,0.4,0.45673952641165755,0.3381818181818182,0.7221052631578947,1022,667,385,171,101,0.5463617463617464,0.25,0.0,109.74643423137876,116.26984126984128,107.47553816046967,118.19960861056751,11.81569696969697,8.32871635610766,Courtney Kirkland,2004
HOU,MIL,0022200401,2022-23,2022-12-11,97,92,home,False,0.4596162427487729,0.3531317494600432,0.7343485617597293,1210,634,347,163,150,0.5639653903975946,0.76,0.8,0.4442429737080689,0.3428246013667426,0.77947932618683,1146,536,424,191,116,0.5554842539264916,0.28,0.4,111.31066106228506,106.80428134556574,109.34401220442412,115.43162719633308,15.954969262621438,11.858980845241714,John Goble,101284
HOU,PHX,0022200411,2022-23,2022-12-13,111,97,home,False,0.4766355140186916,0.38318777292576417,0.8021978021978022,1165,746,355,192,146,0.5802890524351779,0.593,0.2,0.4440574662603396,0.3392265193370166,0.7819548872180451,1195,559,436,202,124,0.5535603954278653,0.308,0.4,115.67644953471725,111.52469577666429,109.36467131839882,114.75349521707136,13.089199537304799,11.912408646104298,Rodney Mott,1179
HOU,MIA,0022200424,2022-23,2022-12-15,108,111,away,False,0.4497588424437299,0.34197886647454373,0.8310077519379845,1195,691,386,223,91,0.5646150515910239,0.483,0.4,0.4432296047098402,0.3393617021276596,0.7882689556509299,1262,575,458,208,133,0.5544467448129999,0.333,0.6,109.38238272021599,110.78431372549021,109.39383197447714,114.7424511545293,11.658574728356943,11.924444444444443,Brian Forte,101283
HOU,POR,0022200441,2022-23,2022-12-17,95,107,away,False,0.4762684124386252,0.3888888888888889,0.7754820936639119,1256,699,420,188,116,0.5902064094027734,0.552,0.8,0.4441747572815534,0.3371017471736896,0.7849162011173184,1313,597,472,218,137,0.5536339629140594,0.321,0.6,114.16468993561504,113.59322033898304,109.0503942406582,114.71295977999311,15.409259259259262,11.598118984463813,Justin Van Duyne,203593
HOU,SAS,0022200455,2022-23,2022-12-19,105,124,away,False,0.4623287671232877,0.34093264248704663,0.7249575551782682,1230,793,459,207,120,0.5517532800399009,0.31,0.6,0.4426229508196721,0.33033932135728544,0.7812080536912752,1364,616,487,225,143,0.5503841096269638,0.31,0.6,108.70279146141215,117.80551905387648,108.91614186277761,114.98338870431894,12.525124961583378,11.517463405049611,Matt Boland,2005
HOU,ORL,0022200472,2022-23,2022-12-21,110,116,away,False,0.4666666666666667,0.34441087613293053,0.8088607594936709,1391,694,491,207,160,0.5743864024150152,0.344,1.0,0.4420180722891566,0.32748538011695905,0.7757731958762887,1405,639,498,238,146,0.548134408028184,0.3,0.4,110.44274809160306,113.87618176273253,108.88105161910869,114.97910639665703,14.817016317016316,11.627808499743983,Bill Kennedy,1662
HOU,NYK,0022200541,2022-23,2022-12-31,88,108,away,False,0.45774647887323944,0.3392,0.7835164835164835,1698,843,466,243,153,0.5628136591752128,0.5,0.2,0.4450904392764858,0.33169129720853857,0.772930648769575,1641,760,565,270,160,0.5518203911318981,0.286,0.2,113.99730820995961,111.78215152332164,108.93252212389382,115.57649667405765,11.218224388845078,9.50703425229741,Ed Malloy,2530
HOU,UTA,0022200578,2022-23,2023-01-05,114,131,away,False,0.4704075935231714,0.36545682102628285,0.7833511205976521,1744,1033,597,284,185,0.5868391800274392,0.475,0.2,0.4439126533054143,0.32982719759579265,0.7667009249743063,1782,826,612,288,174,0.5506321729353614,0.263,0.2,116.12048192771086,114.85576923076923,109.04676718630206,116.06045081967213,14.574876718824086,11.953260423786741,James Williams,202058
HOU,MIN,0022200601,2022-23,2023-01-08,96,104,away,False,0.49175108538350215,0.34285714285714286,0.7745901639344263,1678,1020,617,325,215,0.591848503259157,0.475,0.4,0.4430858806404658,0.3306627822286963,0.7697697697697697,1831,845,626,292,177,0.5506431698050875,0.256,0.0,112.48803827751198,112.44635193133048,108.7758663674894,115.78815888083938,15.514796353590507,11.937905982905983,JB DeRosa,1155
